datetime,time,o,c,h,l,volumn
2007/02/04 23:00:00,2007-02-04T16:00:00,1.2963,1.2929,1.2969,1.2912,0
2007/02/05 23:00:00,2007-02-05T16:00:00,1.2929,1.298,1.299,1.291,0
2007/02/06 23:00:00,2007-02-06T16:00:00,1.298,1.3013,1.3024,1.2964,0
2007/02/07 23:00:00,2007-02-07T16:00:00,1.3013,1.3039,1.3042,1.2973,0
2007/02/08 23:00:00,2007-02-08T16:00:00,1.3039,1.299,1.3045,1.2981,0
2007/02/11 23:00:00,2007-02-11T16:00:00,1.299,1.2963,1.3039,1.2939,0
2007/02/12 23:00:00,2007-02-12T16:00:00,1.2963,1.3037,1.3044,1.2951,0
2007/02/13 23:00:00,2007-02-13T16:00:00,1.3037,1.3129,1.3152,1.3023,0
2007/02/14 23:00:00,2007-02-14T16:00:00,1.3129,1.314,1.3172,1.3116,0
2007/02/15 23:00:00,2007-02-15T16:00:00,1.314,1.3156,1.3146,1.3091,0
2007/02/18 23:00:00,2007-02-18T16:00:00,1.3156,1.3155,1.3163,1.312,0
2007/02/19 23:00:00,2007-02-19T16:00:00,1.3155,1.3144,1.3189,1.3127,0
2007/02/20 23:00:00,2007-02-20T16:00:00,1.3144,1.3138,1.3166,1.3109,0
2007/02/21 23:00:00,2007-02-21T16:00:00,1.3138,1.3122,1.3144,1.3078,0
2007/02/22 23:00:00,2007-02-22T16:00:00,1.3122,1.3162,1.3188,1.31,0
2007/02/25 23:00:00,2007-02-25T16:00:00,1.3162,1.3186,1.3198,1.3149,0
2007/02/26 23:00:00,2007-02-26T16:00:00,1.3186,1.3242,1.3259,1.3158,0
2007/02/27 23:00:00,2007-02-27T16:00:00,1.3242,1.32125,1.3247,1.3178,0
2007/02/28 23:00:00,2007-02-28T16:00:00,1.3229,1.3186,1.324,1.3152,0
2007/03/01 23:00:00,2007-03-01T16:00:00,1.3186,1.3203,1.3201,1.314,0
2007/03/04 23:00:00,2007-03-04T16:00:00,1.3203,1.3092,1.3212,1.3069,0
2007/03/05 23:00:00,2007-03-05T16:00:00,1.3092,1.3125,1.3131,1.3077,0
2007/03/06 23:00:00,2007-03-06T16:00:00,1.3125,1.3175,1.3185,1.3107,0
2007/03/07 23:00:00,2007-03-07T16:00:00,1.3175,1.313,1.3183,1.3115,0
2007/03/08 23:00:00,2007-03-08T16:00:00,1.313,1.3114,1.3159,1.3084,0
2007/03/11 23:00:00,2007-03-11T16:00:00,1.3114,1.3187,1.3201,1.3107,0
2007/03/12 23:00:00,2007-03-12T16:00:00,1.3187,1.3198,1.3221,1.3153,0
2007/03/13 23:00:00,2007-03-13T16:00:00,1.3198,1.3218,1.3246,1.3174,0
2007/03/14 23:00:00,2007-03-14T16:00:00,1.3218,1.3235,1.3252,1.3191,0
2007/03/15 23:00:00,2007-03-15T16:00:00,1.3235,1.3317,1.3339,1.3229,0
2007/03/18 23:00:00,2007-03-18T16:00:00,1.3317,1.3299,1.3325,1.3277,0
2007/03/19 23:00:00,2007-03-19T16:00:00,1.3299,1.332,1.3322,1.3268,0
2007/03/20 23:00:00,2007-03-20T16:00:00,1.332,1.3383,1.3389,1.3286,0
2007/03/21 23:00:00,2007-03-21T16:00:00,1.3383,1.333,1.3411,1.3308,0
2007/03/22 23:00:00,2007-03-22T16:00:00,1.333,1.3288,1.3342,1.3279,0
2007/03/26 00:00:00,2007-03-25T16:00:00,1.3288,1.3329,1.3347,1.3252,0
2007/03/27 00:00:00,2007-03-26T16:00:00,1.3329,1.3355,1.3369,1.3318,0
2007/03/28 00:00:00,2007-03-27T16:00:00,1.3355,1.3313,1.3374,1.3306,0
2007/03/29 00:00:00,2007-03-28T16:00:00,1.3313,1.3326,1.3354,1.3299,0
2007/03/30 00:00:00,2007-03-29T16:00:00,1.3326,1.3343,1.34,1.3286,0
2007/04/02 00:00:00,2007-04-01T16:00:00,1.3373,1.3366,1.3383,1.333,0
2007/04/03 00:00:00,2007-04-02T16:00:00,1.3366,1.3324,1.3382,1.3317,0
2007/04/04 00:00:00,2007-04-03T16:00:00,1.3324,1.3371,1.338,1.3317,0
2007/04/05 00:00:00,2007-04-04T16:00:00,1.3371,1.3426,1.3441,1.335,0
2007/04/06 00:00:00,2007-04-05T16:00:00,1.3426,1.3372,1.3432,1.3362,0
2007/04/09 00:00:00,2007-04-08T16:00:00,1.3372,1.3357,1.3379,1.3339,0
2007/04/10 00:00:00,2007-04-09T16:00:00,1.3357,1.3433,1.3456,1.3347,0
2007/04/11 00:00:00,2007-04-10T16:00:00,1.3433,1.343,1.3442,1.3405,0
2007/04/12 00:00:00,2007-04-11T16:00:00,1.343,1.3489,1.3503,1.3428,0
2007/04/13 00:00:00,2007-04-12T16:00:00,1.3489,1.3555,1.3554,1.3479,0
2007/04/16 00:00:00,2007-04-15T16:00:00,1.3555,1.3525,1.3576,1.3528,0
2007/04/17 00:00:00,2007-04-16T16:00:00,1.3525,1.3572,1.3594,1.352,0
2007/04/18 00:00:00,2007-04-17T16:00:00,1.3572,1.361,1.3616,1.3542,0
2007/04/19 00:00:00,2007-04-18T16:00:00,1.361,1.3613,1.3619,1.3557,0
2007/04/20 00:00:00,2007-04-19T16:00:00,1.3613,1.3602,1.3637,1.3584,0
2007/04/23 00:00:00,2007-04-22T16:00:00,1.3602,1.3577,1.3607,1.354,0
2007/04/24 00:00:00,2007-04-23T16:00:00,1.3577,1.3637,1.3643,1.3546,0
2007/04/25 00:00:00,2007-04-24T16:00:00,1.3637,1.3641,1.3665,1.3618,0
2007/04/26 00:00:00,2007-04-25T16:00:00,1.3641,1.3591,1.3654,1.3582,0
2007/04/27 00:00:00,2007-04-26T16:00:00,1.3591,1.3632,1.3682,1.3585,0
2007/04/27 00:00:00,2007-04-26T16:00:00,1.3591,1.3632,1.3682,1.3585,0
2007/04/30 00:00:00,2007-04-29T16:00:00,1.3632,1.3633,1.3679,1.3587,0
2007/05/01 00:00:00,2007-04-30T16:00:00,1.364,1.3604,1.3673,1.3589,0
2007/05/02 00:00:00,2007-05-01T16:00:00,1.3604,1.3583,1.3612,1.3559,0
2007/05/03 00:00:00,2007-05-02T16:00:00,1.3583,1.3547,1.3622,1.3546,0
2007/05/04 00:00:00,2007-05-03T16:00:00,1.3547,1.36,1.361,1.353,0
2007/05/07 00:00:00,2007-05-06T16:00:00,1.36,1.3599,1.3627,1.359,0
2007/05/08 00:00:00,2007-05-07T16:00:00,1.3599,1.3544,1.3622,1.3514,0
2007/05/09 00:00:00,2007-05-08T16:00:00,1.3544,1.3526,1.3566,1.3518,0
2007/05/10 00:00:00,2007-05-09T16:00:00,1.3526,1.3475,1.3564,1.3464,0
2007/05/11 00:00:00,2007-05-10T16:00:00,1.3475,1.3532,1.3531,1.3461,0
2007/05/14 00:00:00,2007-05-13T16:00:00,1.3532,1.354,1.3558,1.3523,0
2007/05/15 00:00:00,2007-05-14T16:00:00,1.354,1.3593,1.3609,1.3526,0
2007/05/16 00:00:00,2007-05-15T16:00:00,1.3593,1.3515,1.361,1.3502,0
2007/05/17 00:00:00,2007-05-16T16:00:00,1.3515,1.3497,1.3544,1.3474,0
2007/05/17 00:00:00,2007-05-16T16:00:00,1.3515,1.3497,1.3544,1.3474,0
2007/05/18 00:00:00,2007-05-17T16:00:00,1.3497,1.3518,1.3521,1.3464,0
2007/05/21 00:00:00,2007-05-20T16:00:00,1.3518,1.3459,1.3528,1.3435,0
2007/05/22 00:00:00,2007-05-21T16:00:00,1.3459,1.3449,1.3478,1.3436,0
2007/05/23 00:00:00,2007-05-22T16:00:00,1.3449,1.3458,1.3502,1.3414,0
2007/05/24 00:00:00,2007-05-23T16:00:00,1.3458,1.343,1.3461,1.3414,0
2007/05/25 00:00:00,2007-05-24T16:00:00,1.343,1.3445,1.3473,1.341,0
2007/05/28 00:00:00,2007-05-27T16:00:00,1.3445,1.3448,1.3462,1.3444,0
2007/05/29 00:00:00,2007-05-28T16:00:00,1.3448,1.3446,1.352,1.3418,0
2007/05/30 00:00:00,2007-05-29T16:00:00,1.3446,1.3428,1.3457,1.3406,0
2007/05/31 00:00:00,2007-05-30T16:00:00,1.3428,1.3449,1.3476,1.3422,0
2007/06/01 00:00:00,2007-05-31T16:00:00,1.3452,1.3443,1.3463,1.3391,0
2007/06/04 00:00:00,2007-06-03T16:00:00,1.3443,1.3493,1.3499,1.3431,0
2007/06/05 00:00:00,2007-06-04T16:00:00,1.3493,1.3516,1.3554,1.3486,0
2007/06/06 00:00:00,2007-06-05T16:00:00,1.3516,1.3502,1.354,1.3484,0
2007/06/06 00:00:00,2007-06-05T16:00:00,1.3516,1.3502,1.354,1.3484,0
2007/06/07 00:00:00,2007-06-06T16:00:00,1.3502,1.3425,1.3512,1.3421,0
2007/06/08 00:00:00,2007-06-07T16:00:00,1.3425,1.3361,1.3428,1.3319,0
2007/06/11 00:00:00,2007-06-10T16:00:00,1.3361,1.3357,1.3364,1.3332,0
2007/06/12 00:00:00,2007-06-11T16:00:00,1.3357,1.3301,1.3369,1.33,0
2007/06/13 00:00:00,2007-06-12T16:00:00,1.3301,1.3313,1.3315,1.3262,0
2007/06/14 00:00:00,2007-06-13T16:00:00,1.3313,1.3306,1.3324,1.3278,0
2007/06/15 00:00:00,2007-06-14T16:00:00,1.3306,1.3375,1.3389,1.3304,0
2007/06/18 00:00:00,2007-06-17T16:00:00,1.3375,1.3413,1.3418,1.3374,0
2007/06/19 00:00:00,2007-06-18T16:00:00,1.3413,1.3423,1.3436,1.3381,0
2007/06/20 00:00:00,2007-06-19T16:00:00,1.3423,1.3401,1.3437,1.3395,0
2007/06/21 00:00:00,2007-06-20T16:00:00,1.3401,1.3385,1.3407,1.3371,0
2007/06/22 00:00:00,2007-06-21T16:00:00,1.3385,1.3465,1.347,1.338,0
2007/06/25 00:00:00,2007-06-24T16:00:00,1.3465,1.3461,1.3473,1.3438,0
2007/06/26 00:00:00,2007-06-25T16:00:00,1.3461,1.3456,1.3479,1.3431,0
2008/07/31 00:00:00,2008-07-30T16:00:00,1.5576,1.56335,1.57,1.5567,0
2008/08/04 00:00:00,2008-08-03T16:00:00,1.5569,1.5572,1.5631,1.5553,0
2008/08/05 00:00:00,2008-08-04T16:00:00,1.5572,1.5452,1.5575,1.5445,0
2008/08/06 00:00:00,2008-08-05T16:00:00,1.5452,1.532,1.5516,1.5397,0
2008/08/08 00:00:00,2008-08-07T16:00:00,1.532,1.4933,1.5334,1.4996,0
2008/08/11 00:00:00,2008-08-10T16:00:00,1.4933,1.4897,1.5083,1.4878,0
2008/08/12 00:00:00,2008-08-11T16:00:00,1.4897,1.4921,1.4964,1.4812,0
2008/08/14 00:00:00,2008-08-13T16:00:00,1.4921,1.4801,1.4949,1.4776,0
2008/08/15 00:00:00,2008-08-14T16:00:00,1.4801,1.4681,1.4807,1.4657,0
2008/08/18 00:00:00,2008-08-17T16:00:00,1.4681,1.4681,1.4767,1.4671,0
2008/08/19 00:00:00,2008-08-18T16:00:00,1.4681,1.4784,1.4794,1.4628,0
2008/08/19 00:00:00,2008-08-18T16:00:00,1.4681,1.4784,1.4794,1.4628,0
2008/08/20 00:00:00,2008-08-19T16:00:00,1.4784,1.4741,1.4805,1.4671,0
2008/08/21 00:00:00,2008-08-20T16:00:00,1.4741,1.4893,1.4907,1.473,0
2008/08/22 00:00:00,2008-08-21T16:00:00,1.4893,1.4786,1.49,1.4756,0
2008/08/25 00:00:00,2008-08-24T16:00:00,1.4786,1.475,1.4807,1.4695,0
2008/08/26 00:00:00,2008-08-25T16:00:00,1.475,1.4645,1.476,1.4567,0
2008/08/27 00:00:00,2008-08-26T16:00:00,1.4645,1.4712,1.4775,1.4631,0
2008/08/28 00:00:00,2008-08-27T16:00:00,1.4712,1.4702,1.4811,1.467,0
2008/08/29 00:00:00,2008-08-28T16:00:00,1.4702,1.47035,1.4768,1.4639,0
2008/09/01 00:00:00,2008-08-31T16:00:00,1.47,1.4605,1.4717,1.458,0
2008/09/02 00:00:00,2008-09-01T16:00:00,1.4605,1.4515,1.4605,1.4464,0
2008/09/03 00:00:00,2008-09-02T16:00:00,1.4515,1.4491,1.453,1.4384,0
2008/09/04 00:00:00,2008-09-03T16:00:00,1.4491,1.4232,1.4544,1.4215,0
2008/09/05 00:00:00,2008-09-04T16:00:00,1.4232,1.4383,1.4347,1.4195,0
2008/09/08 00:00:00,2008-09-07T16:00:00,1.4383,1.4124,1.4428,1.4053,0
2008/09/08 00:00:00,2008-09-07T16:00:00,1.4383,1.4124,1.4428,1.4053,0
2008/09/09 00:00:00,2008-09-08T16:00:00,1.4124,1.411,1.4225,1.4045,0
2008/09/10 00:00:00,2008-09-09T16:00:00,1.411,1.3974,1.4178,1.3971,0
2008/09/11 00:00:00,2008-09-10T16:00:00,1.3974,1.4017,1.4035,1.3879,0
2008/09/12 00:00:00,2008-09-11T16:00:00,1.4017,1.4313,1.4231,1.397,0
2008/09/15 00:00:00,2008-09-14T16:00:00,1.4313,1.4261,1.4479,1.4084,0
2008/09/16 00:00:00,2008-09-15T16:00:00,1.4261,1.411,1.4283,1.4077,0
2008/09/17 00:00:00,2008-09-16T16:00:00,1.411,1.4317,1.4383,1.409,0
2008/09/18 00:00:00,2008-09-17T16:00:00,1.4317,1.4325,1.4541,1.4278,0
2008/09/19 00:00:00,2008-09-18T16:00:00,1.4325,1.449,1.4498,1.4149,0
2008/09/22 00:00:00,2008-09-21T16:00:00,1.449,1.4793,1.4865,1.4436,0
2008/09/23 00:00:00,2008-09-22T16:00:00,1.4793,1.4644,1.4825,1.4621,0
2008/09/24 00:00:00,2008-09-23T16:00:00,1.4644,1.4609,1.4746,1.4609,0
2008/09/25 00:00:00,2008-09-24T16:00:00,1.4609,1.4615,1.4768,1.4559,0
2008/09/26 00:00:00,2008-09-25T16:00:00,1.4615,1.452,1.4677,1.4553,0
2008/09/29 00:00:00,2008-09-28T16:00:00,1.452,1.4416,1.4564,1.4298,0
2008/09/30 00:00:00,2008-09-29T16:00:00,1.4416,1.42165,1.4425,1.4008,0
2008/10/01 00:00:00,2008-09-30T16:00:00,1.4122,1.4024,1.4174,1.3974,0
2008/10/02 00:00:00,2008-10-01T16:00:00,1.4024,1.3816,1.4025,1.3743,0
2008/10/03 00:00:00,2008-10-02T16:00:00,1.3816,1.3663,1.3905,1.3702,0
2008/10/06 00:00:00,2008-10-05T16:00:00,1.3663,1.3484,1.3674,1.3441,0
2008/10/07 00:00:00,2008-10-06T16:00:00,1.3484,1.3628,1.3739,1.3479,0
2008/10/08 00:00:00,2008-10-07T16:00:00,1.3628,1.363,1.3756,1.3542,0
2008/10/09 00:00:00,2008-10-08T16:00:00,1.363,1.3587,1.3784,1.3579,0
2008/10/10 00:00:00,2008-10-09T16:00:00,1.3587,1.3557,1.365,1.3257,0
2008/10/13 00:00:00,2008-10-12T16:00:00,1.3557,1.3592,1.3681,1.3456,0
2008/10/14 00:00:00,2008-10-13T16:00:00,1.3592,1.362,1.3769,1.3584,0
2008/10/15 00:00:00,2008-10-14T16:00:00,1.362,1.3465,1.3685,1.3453,0
2008/10/16 00:00:00,2008-10-15T16:00:00,1.3465,1.3481,1.3537,1.3344,0
2008/10/17 00:00:00,2008-10-16T16:00:00,1.3481,1.3401,1.3516,1.3385,0
2008/10/20 00:00:00,2008-10-19T16:00:00,1.3401,1.333,1.353,1.3284,0
2008/10/21 00:00:00,2008-10-20T16:00:00,1.333,1.3063,1.3353,1.3049,0
2008/10/22 00:00:00,2008-10-21T16:00:00,1.3063,1.2827,1.3076,1.2771,0
2008/10/23 00:00:00,2008-10-22T16:00:00,1.2827,1.2971,1.3003,1.2726,0
2008/10/24 00:00:00,2008-10-23T16:00:00,1.2971,1.2548,1.2978,1.2496,0
2008/10/26 23:00:00,2008-10-26T16:00:00,1.2548,1.2472,1.2685,1.2332,0
2008/10/27 23:00:00,2008-10-27T16:00:00,1.2472,1.2765,1.2742,1.2328,0
2008/10/28 23:00:00,2008-10-28T16:00:00,1.2765,1.2963,1.2991,1.2624,0
2008/10/29 23:00:00,2008-10-29T16:00:00,1.2963,1.2852,1.3294,1.2801,0
2008/10/30 23:00:00,2008-10-30T16:00:00,1.2852,1.27795,1.2894,1.2665,0
2008/11/02 23:00:00,2008-11-02T16:00:00,1.2748,1.263,1.2898,1.2594,0
2008/11/03 23:00:00,2008-11-03T16:00:00,1.263,1.2978,1.3036,1.2525,0
2008/11/04 23:00:00,2008-11-04T16:00:00,1.2978,1.2959,1.3116,1.279,0
2008/11/05 23:00:00,2008-11-05T16:00:00,1.2959,1.2715,1.2965,1.2699,0
2008/11/06 23:00:00,2008-11-06T16:00:00,1.2715,1.2818,1.285,1.2651,0
2008/11/09 23:00:00,2008-11-09T16:00:00,1.2818,1.2754,1.2927,1.2716,0
2008/11/10 23:00:00,2008-11-10T16:00:00,1.2754,1.2526,1.2799,1.2504,0
2008/11/11 23:00:00,2008-11-11T16:00:00,1.2526,1.2503,1.2632,1.2466,0
2008/11/12 23:00:00,2008-11-12T16:00:00,1.2503,1.2784,1.2853,1.2387,0
2008/11/13 23:00:00,2008-11-13T16:00:00,1.2784,1.2532,1.2827,1.2614,0
2008/11/16 23:00:00,2008-11-16T16:00:00,1.2532,1.2647,1.2741,1.2512,0
2008/11/17 23:00:00,2008-11-17T16:00:00,1.2647,1.2615,1.2699,1.2565,0
2008/11/18 23:00:00,2008-11-18T16:00:00,1.2615,1.2501,1.2813,1.2516,0
2008/11/19 23:00:00,2008-11-19T16:00:00,1.2501,1.2444,1.2593,1.2454,0
2008/11/20 23:00:00,2008-11-20T16:00:00,1.2444,1.259,1.264,1.2422,0
2008/11/23 23:00:00,2008-11-23T16:00:00,1.259,1.2927,1.2927,1.2565,0
2008/11/24 23:00:00,2008-11-24T16:00:00,1.2927,1.3061,1.308,1.2803,0
2008/11/25 23:00:00,2008-11-25T16:00:00,1.3061,1.2878,1.307,1.2818,0
2008/11/26 23:00:00,2008-11-26T16:00:00,1.2878,1.2901,1.2967,1.2856,0
2008/11/27 23:00:00,2008-11-27T16:00:00,1.2901,1.28015,1.2959,1.2644,0
2008/11/30 23:00:00,2008-11-30T16:00:00,1.2709,1.2608,1.2711,1.258,0
2008/12/01 23:00:00,2008-12-01T16:00:00,1.2608,1.2711,1.2767,1.2561,0
2008/12/02 23:00:00,2008-12-02T16:00:00,1.2711,1.2701,1.2741,1.2601,0
2008/12/03 23:00:00,2008-12-03T16:00:00,1.2701,1.2786,1.2848,1.2548,0
2008/12/04 23:00:00,2008-12-04T16:00:00,1.2786,1.2725,1.2798,1.2625,0
2008/12/07 23:00:00,2008-12-07T16:00:00,1.2725,1.2952,1.2963,1.2716,0
2008/12/08 23:00:00,2008-12-08T16:00:00,1.2952,1.2925,1.3,1.2795,0
2008/12/09 23:00:00,2008-12-09T16:00:00,1.2925,1.3012,1.307,1.2899,0
2008/12/10 23:00:00,2008-12-10T16:00:00,1.3012,1.3355,1.3405,1.2999,0
2008/12/11 23:00:00,2008-12-11T16:00:00,1.3355,1.3367,1.3415,1.3249,0
2008/12/14 23:00:00,2008-12-14T16:00:00,1.3367,1.3701,1.3712,1.3364,0
2008/12/15 23:00:00,2008-12-15T16:00:00,1.3701,1.405,1.4144,1.3629,0
2008/12/16 23:00:00,2008-12-16T16:00:00,1.405,1.4404,1.4436,1.3993,0
2008/12/17 23:00:00,2008-12-17T16:00:00,1.4404,1.4241,1.4719,1.4185,0
2008/12/18 23:00:00,2008-12-18T16:00:00,1.4241,1.3931,1.4309,1.3822,0
2008/12/21 23:00:00,2008-12-21T16:00:00,1.3931,1.3947,1.4123,1.3899,0
2008/12/22 23:00:00,2008-12-22T16:00:00,1.3947,1.3938,1.402,1.3916,0
2008/12/23 23:00:00,2008-12-23T16:00:00,1.3938,1.4009,1.4019,1.3911,0
2008/12/24 23:00:00,2008-12-24T16:00:00,1.4009,1.4006,1.4047,1.3974,0
2008/12/25 23:00:00,2008-12-25T16:00:00,1.4006,1.4059,1.4118,1.3987,0
2008/12/28 23:00:00,2008-12-28T16:00:00,1.4059,1.3944,1.4361,1.3967,0
2008/12/29 23:00:00,2008-12-29T16:00:00,1.3944,1.4065,1.422,1.3915,0
2008/12/30 23:00:00,2008-12-30T16:00:00,1.4065,1.3997,1.4146,1.3848,0
2008/12/31 23:00:00,2008-12-31T16:00:00,1.3964,1.399,1.3999,1.3946,0
2009/01/01 23:00:00,2009-01-01T16:00:00,1.399,1.3901,1.4055,1.3837,0
2009/01/04 23:00:00,2009-01-04T16:00:00,1.3901,1.3608,1.3963,1.3544,0
2009/01/05 23:00:00,2009-01-05T16:00:00,1.3608,1.3528,1.3656,1.3308,0
2009/01/06 23:00:00,2009-01-06T16:00:00,1.3528,1.365,1.3746,1.3429,0
2009/01/07 23:00:00,2009-01-07T16:00:00,1.365,1.3707,1.3798,1.3532,0
2009/01/08 23:00:00,2009-01-08T16:00:00,1.3707,1.3472,1.3749,1.3412,0
2009/01/11 23:00:00,2009-01-11T16:00:00,1.3472,1.3359,1.3475,1.3286,0
2009/01/12 23:00:00,2009-01-12T16:00:00,1.3359,1.3189,1.3373,1.314,0
2009/01/13 23:00:00,2009-01-13T16:00:00,1.3189,1.3183,1.3335,1.3091,0
2009/01/14 23:00:00,2009-01-14T16:00:00,1.3183,1.3125,1.3241,1.3025,0
2009/01/15 23:00:00,2009-01-15T16:00:00,1.3125,1.3325,1.3343,1.3109,0
2009/01/18 23:00:00,2009-01-18T16:00:00,1.3325,1.3088,1.3385,1.3099,0
2009/01/19 23:00:00,2009-01-19T16:00:00,1.3088,1.2905,1.3103,1.2854,0
2009/01/20 23:00:00,2009-01-20T16:00:00,1.2905,1.3049,1.3068,1.2824,0
2009/01/21 23:00:00,2009-01-21T16:00:00,1.3049,1.3001,1.3082,1.2906,0
2009/01/22 23:00:00,2009-01-22T16:00:00,1.3001,1.2968,1.3033,1.2763,0
2009/01/25 23:00:00,2009-01-25T16:00:00,1.2968,1.3179,1.3206,1.2859,0
2009/01/26 23:00:00,2009-01-26T16:00:00,1.3179,1.3161,1.3328,1.3116,0
2009/01/27 23:00:00,2009-01-27T16:00:00,1.3161,1.3152,1.3324,1.31,0
2009/01/28 23:00:00,2009-01-28T16:00:00,1.3152,1.2951,1.3179,1.2931,0
2009/01/29 23:00:00,2009-01-29T16:00:00,1.2951,1.28665,1.2958,1.2775,0
2009/02/01 23:00:00,2009-02-01T16:00:00,1.2767,1.2847,1.2898,1.2704,0
2009/02/02 23:00:00,2009-02-02T16:00:00,1.2847,1.3027,1.3056,1.28,0
2009/02/03 23:00:00,2009-02-03T16:00:00,1.3027,1.2851,1.3069,1.2811,0
2009/02/04 23:00:00,2009-02-04T16:00:00,1.2851,1.2794,1.2903,1.2756,0
2009/02/05 23:00:00,2009-02-05T16:00:00,1.2794,1.296,1.2991,1.2746,0
2009/02/08 23:00:00,2009-02-08T16:00:00,1.296,1.3011,1.3093,1.2871,0
2009/02/09 23:00:00,2009-02-09T16:00:00,1.3011,1.2915,1.3074,1.2808,0
2009/02/10 23:00:00,2009-02-10T16:00:00,1.2915,1.29,1.2999,1.2831,0
2009/02/11 23:00:00,2009-02-11T16:00:00,1.29,1.2869,1.2942,1.272,0
2009/02/12 23:00:00,2009-02-12T16:00:00,1.2869,1.2787,1.2942,1.2817,0
2009/02/15 23:00:00,2009-02-15T16:00:00,1.2787,1.2789,1.2825,1.2725,0
2009/02/16 23:00:00,2009-02-16T16:00:00,1.2789,1.2581,1.2808,1.256,0
2009/02/17 23:00:00,2009-02-17T16:00:00,1.2581,1.2533,1.2639,1.2511,0
2009/02/18 23:00:00,2009-02-18T16:00:00,1.2533,1.2668,1.2759,1.2524,0
2009/02/19 23:00:00,2009-02-19T16:00:00,1.2668,1.2795,1.2882,1.2555,0
2009/02/22 23:00:00,2009-02-22T16:00:00,1.2795,1.2693,1.2991,1.269,0
2009/02/23 23:00:00,2009-02-23T16:00:00,1.2693,1.284,1.2876,1.266,0
2009/02/24 23:00:00,2009-02-24T16:00:00,1.284,1.2717,1.2901,1.2689,0
2009/02/25 23:00:00,2009-02-25T16:00:00,1.2717,1.2743,1.2809,1.2681,0
2009/02/26 23:00:00,2009-02-26T16:00:00,1.2743,1.26765,1.2751,1.2602,0
2009/03/01 23:00:00,2009-03-01T16:00:00,1.2625,1.2576,1.2635,1.2544,0
2009/03/02 23:00:00,2009-03-02T16:00:00,1.2576,1.2555,1.2677,1.252,0
2009/03/03 23:00:00,2009-03-03T16:00:00,1.2555,1.2659,1.2657,1.2455,0
2009/03/04 23:00:00,2009-03-04T16:00:00,1.2659,1.2545,1.2663,1.2478,0
2009/03/05 23:00:00,2009-03-05T16:00:00,1.2545,1.2666,1.2754,1.2529,0
2009/03/08 23:00:00,2009-03-08T16:00:00,1.2666,1.2602,1.2727,1.2551,0
2009/03/09 23:00:00,2009-03-09T16:00:00,1.2602,1.2681,1.2821,1.2576,0
2009/03/10 23:00:00,2009-03-10T16:00:00,1.2681,1.2839,1.2864,1.2615,0
2009/03/11 23:00:00,2009-03-11T16:00:00,1.2839,1.2913,1.2945,1.273,0
2009/03/12 23:00:00,2009-03-12T16:00:00,1.2913,1.2883,1.2956,1.2861,0
2009/03/15 23:00:00,2009-03-15T16:00:00,1.2883,1.2981,1.307,1.2834,0
2009/03/16 23:00:00,2009-03-16T16:00:00,1.2981,1.3012,1.3032,1.2928,0
2009/03/17 23:00:00,2009-03-17T16:00:00,1.3012,1.3517,1.3517,1.2984,0
2009/03/18 23:00:00,2009-03-18T16:00:00,1.3517,1.3659,1.3737,1.3416,0
2009/03/19 23:00:00,2009-03-19T16:00:00,1.3659,1.3631,1.3727,1.3514,0
2009/03/22 23:00:00,2009-03-22T16:00:00,1.3631,1.3621,1.3735,1.3485,0
2009/03/23 23:00:00,2009-03-23T16:00:00,1.3621,1.347,1.3677,1.343,0
2009/03/24 23:00:00,2009-03-24T16:00:00,1.347,1.3586,1.3649,1.3416,0
2009/03/25 23:00:00,2009-03-25T16:00:00,1.3586,1.3524,1.3638,1.3492,0
2009/03/26 23:00:00,2009-03-26T16:00:00,1.3524,1.3224,1.3591,1.3255,0
2009/03/30 00:00:00,2009-03-29T16:00:00,1.3224,1.3201,1.3285,1.3111,0
2009/03/31 00:00:00,2009-03-30T16:00:00,1.3201,1.3257,1.3342,1.3172,0
2009/04/01 00:00:00,2009-03-31T16:00:00,1.3246,1.3225,1.3286,1.3165,0
2009/04/02 00:00:00,2009-04-01T16:00:00,1.3225,1.3457,1.3516,1.322,0
2009/04/03 00:00:00,2009-04-02T16:00:00,1.3457,1.3509,1.3495,1.3362,0
2009/04/06 00:00:00,2009-04-05T16:00:00,1.3509,1.3394,1.3581,1.3356,0
2009/04/07 00:00:00,2009-04-06T16:00:00,1.3394,1.3265,1.3407,1.3225,0
2009/04/08 00:00:00,2009-04-07T16:00:00,1.3265,1.3264,1.3309,1.3144,0
2009/04/09 00:00:00,2009-04-08T16:00:00,1.3264,1.3164,1.3335,1.3124,0
2009/04/10 00:00:00,2009-04-09T16:00:00,1.3164,1.3187,1.3188,1.3088,0
2009/04/13 00:00:00,2009-04-12T16:00:00,1.3187,1.3366,1.3391,1.3125,0
2009/04/14 00:00:00,2009-04-13T16:00:00,1.3366,1.3258,1.338,1.3225,0
2009/04/15 00:00:00,2009-04-14T16:00:00,1.3258,1.321,1.3296,1.3145,0
2009/04/16 00:00:00,2009-04-15T16:00:00,1.321,1.3182,1.3267,1.3125,0
2009/04/16 00:00:00,2009-04-15T16:00:00,1.321,1.3182,1.3267,1.3125,0
2009/04/17 00:00:00,2009-04-16T16:00:00,1.3182,1.3045,1.3197,1.3016,0
2009/04/20 00:00:00,2009-04-19T16:00:00,1.3045,1.2919,1.3048,1.2883,0
