time,o,h,l,c,volume,complete
2014-06-17 00:00:00,1.35425,1.35839,1.353875,1.35665,33051,True
2014-06-18 00:00:00,1.35664,1.36436,1.35478,1.3619,72245,True
2014-06-19 00:00:00,1.361905,1.36342,1.35644,1.35854,42822,True
2014-06-20 00:00:00,1.35852,1.36006,1.35825,1.360005,4977,True
2014-06-22 00:00:00,1.35882,1.361375,1.35742,1.359275,34500,True
2014-06-23 00:00:00,1.359265,1.36278,1.35834,1.35879,41855,True
2014-06-24 00:00:00,1.35877,1.36514,1.358565,1.36369,42544,True
2014-06-25 00:00:00,1.36367,1.36417,1.35759,1.36098,43837,True
2014-06-26 00:00:00,1.36097,1.3643,1.360695,1.36308,38562,True
2014-06-27 00:00:00,1.36309,1.36509,1.36298,1.364935,5866,True
2014-06-29 00:00:00,1.36472,1.36979,1.36403,1.36899,36665,True
2014-06-30 00:00:00,1.36898,1.37006,1.36756,1.36804,38769,True
2014-07-01 00:00:00,1.36805,1.369315,1.364125,1.36562,38312,True
2014-07-02 00:00:00,1.3656,1.366455,1.35961,1.360925,53110,True
2014-07-03 00:00:00,1.36093,1.36122,1.35855,1.35985,22598,True
2014-07-04 00:00:00,1.35986,1.36004,1.35905,1.359475,2097,True
2014-07-06 00:00:00,1.359345,1.360605,1.3576,1.36028,25656,True
2014-07-07 00:00:00,1.36029,1.36175,1.35881,1.36143,31560,True
2014-07-08 00:00:00,1.36141,1.3643,1.36023,1.36295,37768,True
2014-07-09 00:00:00,1.36296,1.3651,1.35891,1.36001,55190,True
2014-07-10 00:00:00,1.36002,1.362495,1.359005,1.35983,37466,True
2014-07-11 00:00:00,1.35982,1.361205,1.35972,1.36074,3302,True
2014-07-13 00:00:00,1.359885,1.364045,1.359695,1.36197,26896,True
2014-07-14 00:00:00,1.36196,1.362835,1.356195,1.357265,55938,True
2014-07-15 00:00:00,1.35726,1.357645,1.35255,1.35297,39701,True
2014-07-16 00:00:00,1.35298,1.354045,1.35165,1.3529,37055,True
2014-07-17 00:00:00,1.35289,1.353615,1.34909,1.35143,49103,True
